id,sourceFile,sourceIndex,sourceType,section,domain,skill,difficulty,questionType,correctAnswer,reviewStatus,visibility,publicationStatus,severity,issues,warnings,governance,topicKey,skeletonKey
sat1590-math-158,sat-1590-elite-ai-bank.json,385,sat_1590,Math,Advanced Math,Nonlinear functions,Hard,multiple_choice,C,reviewed,public_candidate,public_candidate_reviewed,pass,,,,sequence,v sequence starts at # each term after the first is # times the previous term what is the #st term
sat1590-math-159,sat-1590-elite-ai-bank.json,386,sat_1590,Math,Advanced Math,Nonlinear functions,Hard,multiple_choice,D,reviewed,public_candidate,public_candidate_reviewed,pass,,,,sequence,v sequence starts at # each term after the first is # times the previous term what is the #st term
sat1590-math-160,sat-1590-elite-ai-bank.json,387,sat_1590,Math,Advanced Math,Nonlinear functions,Medium,student_produced_response,72,reviewed,public_candidate,public_candidate_reviewed,warning,,weak_or_missing_distractor_explanations,,sequence,v sequence starts at # each term after the first is # times the previous term what is the #st term
sat1590-math-161,sat-1590-elite-ai-bank.json,388,sat_1590,Math,Advanced Math,Nonlinear functions,Hard,multiple_choice,B,reviewed,public_candidate,public_candidate_reviewed,pass,,,,sequence,v sequence starts at # each term after the first is # times the previous term what is the #st term
sat1590-math-162,sat-1590-elite-ai-bank.json,389,sat_1590,Math,Advanced Math,Nonlinear functions,Hard,multiple_choice,C,reviewed,public_candidate,public_candidate_reviewed,pass,,,,sequence,v sequence starts at # each term after the first is # times the previous term what is the #st term
sat1590-math-163,sat-1590-elite-ai-bank.json,390,sat_1590,Math,Advanced Math,Nonlinear functions,Hard,multiple_choice,D,reviewed,public_candidate,public_candidate_reviewed,pass,,,,sequence,v sequence starts at # each term after the first is # times the previous term what is the #st term
sat1590-math-164,sat-1590-elite-ai-bank.json,391,sat_1590,Math,Advanced Math,Nonlinear functions,Hard,student_produced_response,8748,reviewed,public_candidate,public_candidate_reviewed,pass,,,,sequence,v sequence starts at # each term after the first is # times the previous term what is the #st term
sat1590-math-165,sat-1590-elite-ai-bank.json,392,sat_1590,Math,Advanced Math,Nonlinear functions,Medium,multiple_choice,B,reviewed,public_candidate,public_candidate_reviewed,pass,,,,sequence,v sequence starts at # each term after the first is # times the previous term what is the #st term
sat1590-math-166,sat-1590-elite-ai-bank.json,393,sat_1590,Math,Advanced Math,Nonlinear functions,Hard,multiple_choice,C,reviewed,public_candidate,public_candidate_reviewed,pass,,,,sequence,v sequence starts at # each term after the first is # times the previous term what is the #st term
sat1590-math-167,sat-1590-elite-ai-bank.json,394,sat_1590,Math,Advanced Math,Nonlinear functions,Hard,multiple_choice,D,reviewed,public_candidate,public_candidate_reviewed,pass,,,,sequence,v sequence starts at # each term after the first is # times the previous term what is the #st term
sat1590-math-168,sat-1590-elite-ai-bank.json,395,sat_1590,Math,Advanced Math,Nonlinear functions,Hard,student_produced_response,3888,reviewed,public_candidate,public_candidate_reviewed,pass,,,,sequence,v sequence starts at # each term after the first is # times the previous term what is the #st term
sat1590-math-169,sat-1590-elite-ai-bank.json,396,sat_1590,Math,Problem-Solving and Data Analysis,"Ratios, rates, proportional relationships, and units",Hard,multiple_choice,B,reviewed,public_candidate,public_candidate_reviewed,pass,,,,containers,machine v fills # containers per hour and machine v fills # containers per hour working together for # hours how many containers do they fill
sat1590-math-170,sat-1590-elite-ai-bank.json,397,sat_1590,Math,Problem-Solving and Data Analysis,"Ratios, rates, proportional relationships, and units",Medium,multiple_choice,C,reviewed,public_candidate,public_candidate_reviewed,pass,,,,containers,machine v fills # containers per hour and machine v fills # containers per hour working together for # hours how many containers do they fill
sat1590-math-171,sat-1590-elite-ai-bank.json,398,sat_1590,Math,Problem-Solving and Data Analysis,"Ratios, rates, proportional relationships, and units",Hard,multiple_choice,D,reviewed,public_candidate,public_candidate_reviewed,pass,,,,containers,machine v fills # containers per hour and machine v fills # containers per hour working together for # hours how many containers do they fill
sat1590-math-172,sat-1590-elite-ai-bank.json,399,sat_1590,Math,Problem-Solving and Data Analysis,"Ratios, rates, proportional relationships, and units",Hard,student_produced_response,72,reviewed,public_candidate,public_candidate_reviewed,pass,,,,containers,machine v fills # containers per hour and machine v fills # containers per hour working together for # hours how many containers do they fill
sat1590-math-173,sat-1590-elite-ai-bank.json,400,sat_1590,Math,Problem-Solving and Data Analysis,"Ratios, rates, proportional relationships, and units",Hard,multiple_choice,B,reviewed,public_candidate,public_candidate_reviewed,pass,,,,containers,machine v fills # containers per hour and machine v fills # containers per hour working together for # hours how many containers do they fill
sat1590-math-174,sat-1590-elite-ai-bank.json,401,sat_1590,Math,Problem-Solving and Data Analysis,"Ratios, rates, proportional relationships, and units",Hard,multiple_choice,C,reviewed,public_candidate,public_candidate_reviewed,pass,,,,containers,machine v fills # containers per hour and machine v fills # containers per hour working together for # hours how many containers do they fill
sat1590-math-175,sat-1590-elite-ai-bank.json,402,sat_1590,Math,Problem-Solving and Data Analysis,"Ratios, rates, proportional relationships, and units",Medium,multiple_choice,D,reviewed,public_candidate,public_candidate_reviewed,pass,,,,containers,machine v fills # containers per hour and machine v fills # containers per hour working together for # hours how many containers do they fill
sat1590-math-176,sat-1590-elite-ai-bank.json,403,sat_1590,Math,Problem-Solving and Data Analysis,"Ratios, rates, proportional relationships, and units",Hard,student_produced_response,150,reviewed,public_candidate,public_candidate_reviewed,pass,,,,containers,machine v fills # containers per hour and machine v fills # containers per hour working together for # hours how many containers do they fill
sat1590-math-177,sat-1590-elite-ai-bank.json,404,sat_1590,Math,Problem-Solving and Data Analysis,Percentages,Hard,multiple_choice,B,reviewed,public_candidate,public_candidate_reviewed,pass,,,,discounted,v price of # is discounted by # and then increased by # sales tax what is the final price in dollars
sat1590-math-178,sat-1590-elite-ai-bank.json,405,sat_1590,Math,Problem-Solving and Data Analysis,Percentages,Hard,multiple_choice,C,reviewed,public_candidate,public_candidate_reviewed,pass,,,,discounted,v price of # is discounted by # and then increased by # sales tax what is the final price in dollars
sat1590-math-179,sat-1590-elite-ai-bank.json,406,sat_1590,Math,Problem-Solving and Data Analysis,Percentages,Hard,multiple_choice,D,reviewed,public_candidate,public_candidate_reviewed,pass,,,,discounted,v price of # is discounted by # and then increased by # sales tax what is the final price in dollars
sat1590-math-180,sat-1590-elite-ai-bank.json,407,sat_1590,Math,Problem-Solving and Data Analysis,Percentages,Medium,student_produced_response,141.75,reviewed,public_candidate,public_candidate_reviewed,warning,,weak_or_missing_distractor_explanations,,discounted,v price of # is discounted by # and then increased by # sales tax what is the final price in dollars
sat1590-math-181,sat-1590-elite-ai-bank.json,408,sat_1590,Math,Problem-Solving and Data Analysis,Percentages,Hard,multiple_choice,B,reviewed,public_candidate,public_candidate_reviewed,pass,,,,discounted,v price of # is discounted by # and then increased by # sales tax what is the final price in dollars
sat1590-math-182,sat-1590-elite-ai-bank.json,409,sat_1590,Math,Problem-Solving and Data Analysis,Percentages,Hard,multiple_choice,C,reviewed,public_candidate,public_candidate_reviewed,pass,,,,discounted,v price of # is discounted by # and then increased by # sales tax what is the final price in dollars
sat1590-math-183,sat-1590-elite-ai-bank.json,410,sat_1590,Math,Problem-Solving and Data Analysis,Percentages,Hard,multiple_choice,D,reviewed,public_candidate,public_candidate_reviewed,pass,,,,discounted,v price of # is discounted by # and then increased by # sales tax what is the final price in dollars
sat1590-math-184,sat-1590-elite-ai-bank.json,411,sat_1590,Math,Problem-Solving and Data Analysis,Percentages,Hard,student_produced_response,206.7,reviewed,public_candidate,public_candidate_reviewed,pass,,,,discounted,v price of # is discounted by # and then increased by # sales tax what is the final price in dollars
sat1590-math-185,sat-1590-elite-ai-bank.json,412,sat_1590,Math,Problem-Solving and Data Analysis,One-variable data: distributions and measures of center and spread,Medium,multiple_choice,B,reviewed,public_candidate,public_candidate_reviewed,pass,,,,numbers,the mean of five numbers is # four of the numbers are # # # and # what is the fifth number
sat1590-math-186,sat-1590-elite-ai-bank.json,413,sat_1590,Math,Problem-Solving and Data Analysis,One-variable data: distributions and measures of center and spread,Hard,multiple_choice,C,reviewed,public_candidate,public_candidate_reviewed,pass,,,,numbers,the mean of five numbers is # four of the numbers are # # # and # what is the fifth number
sat1590-math-187,sat-1590-elite-ai-bank.json,414,sat_1590,Math,Problem-Solving and Data Analysis,One-variable data: distributions and measures of center and spread,Hard,multiple_choice,D,reviewed,public_candidate,public_candidate_reviewed,pass,,,,numbers,the mean of five numbers is # four of the numbers are # # # and # what is the fifth number
sat1590-math-188,sat-1590-elite-ai-bank.json,415,sat_1590,Math,Problem-Solving and Data Analysis,One-variable data: distributions and measures of center and spread,Hard,student_produced_response,36.0,reviewed,public_candidate,public_candidate_reviewed,pass,,,,numbers,the mean of five numbers is # four of the numbers are # # # and # what is the fifth number
sat1590-math-189,sat-1590-elite-ai-bank.json,416,sat_1590,Math,Problem-Solving and Data Analysis,One-variable data: distributions and measures of center and spread,Hard,multiple_choice,B,reviewed,public_candidate,public_candidate_reviewed,pass,,,,numbers,the mean of five numbers is # four of the numbers are # # # and # what is the fifth number
sat1590-math-190,sat-1590-elite-ai-bank.json,417,sat_1590,Math,Problem-Solving and Data Analysis,One-variable data: distributions and measures of center and spread,Medium,multiple_choice,C,reviewed,public_candidate,public_candidate_reviewed,pass,,,,numbers,the mean of five numbers is # four of the numbers are # # # and # what is the fifth number
sat1590-math-191,sat-1590-elite-ai-bank.json,418,sat_1590,Math,Problem-Solving and Data Analysis,One-variable data: distributions and measures of center and spread,Hard,multiple_choice,D,reviewed,public_candidate,public_candidate_reviewed,pass,,,,numbers,the mean of five numbers is # four of the numbers are # # # and # what is the fifth number
sat1590-math-192,sat-1590-elite-ai-bank.json,419,sat_1590,Math,Problem-Solving and Data Analysis,One-variable data: distributions and measures of center and spread,Hard,student_produced_response,40.0,reviewed,public_candidate,public_candidate_reviewed,pass,,,,numbers,the mean of five numbers is # four of the numbers are # # # and # what is the fifth number
sat1590-math-193,sat-1590-elite-ai-bank.json,420,sat_1590,Math,Problem-Solving and Data Analysis,One-variable data: distributions and measures of center and spread,Hard,multiple_choice,B,reviewed,public_candidate,public_candidate_reviewed,pass,,,,numbers,the mean of five numbers is # four of the numbers are # # # and # what is the fifth number
sat1590-math-194,sat-1590-elite-ai-bank.json,421,sat_1590,Math,Problem-Solving and Data Analysis,One-variable data: distributions and measures of center and spread,Hard,multiple_choice,C,reviewed,public_candidate,public_candidate_reviewed,pass,,,,numbers,the mean of five numbers is # four of the numbers are # # # and # what is the fifth number
sat1590-math-195,sat-1590-elite-ai-bank.json,422,sat_1590,Math,Problem-Solving and Data Analysis,Two-variable data: models and scatterplots,Medium,multiple_choice,D,reviewed,public_candidate,public_candidate_reviewed,pass,,,,reminder,v study reported # completed surveys before v reminder email and # completed surveys after the reminder v comparable group without the reminder completed # surveys how many more su
sat1590-math-196,sat-1590-elite-ai-bank.json,423,sat_1590,Math,Problem-Solving and Data Analysis,Two-variable data: models and scatterplots,Hard,student_produced_response,18,reviewed,public_candidate,public_candidate_reviewed,pass,,,,reminder,v study reported # completed surveys before v reminder email and # completed surveys after the reminder v comparable group without the reminder completed # surveys how many more su
