id,bankFile,section,domain,skill,difficulty,sourceSignalId,sourceReference,practicePool,skeletonId,skeletonRank,skeletonSize,verdict,issues,prompt,correctAnswer,correctChoice
sat1590-math-252,sat-1590-elite-ai-bank.json,Math,Algebra,Linear equations in two variables,Hard,sat-1590-elite-blueprint,"SAT Studio 1590 Elite blueprint; aligned to College Board Digital SAT Suite domains, Educator Question Bank skill taxonomy, and high-score prep patterns. No source exercise text copied.",core_pool,skel-8b493ebb,6,10,fail,missing_current_content_audit_version,"In a coordinate geometry drill using calibration set L, the line y = 5x - 2 contains a point whose y-coordinate is 78. What is the x-coordinate of that point?",16,
sat1590-math-253,sat-1590-elite-ai-bank.json,Math,Algebra,Linear equations in two variables,Hard,sat-1590-elite-blueprint,"SAT Studio 1590 Elite blueprint; aligned to College Board Digital SAT Suite domains, Educator Question Bank skill taxonomy, and high-score prep patterns. No source exercise text copied.",core_pool,skel-8b493ebb,7,10,fail,missing_current_content_audit_version,"In a coordinate geometry drill using calibration set M, the line y = 6x - 1 contains a point whose y-coordinate is 101. What is the x-coordinate of that point?",17,
sat1590-math-254,sat-1590-elite-ai-bank.json,Math,Algebra,Linear equations in two variables,Hard,sat-1590-elite-blueprint,"SAT Studio 1590 Elite blueprint; aligned to College Board Digital SAT Suite domains, Educator Question Bank skill taxonomy, and high-score prep patterns. No source exercise text copied.",core_pool,skel-e75f25ad,5,10,fail,missing_current_content_audit_version,"In a coordinate geometry drill using calibration set N, the line y = 7x + 0 contains a point whose y-coordinate is 126. What is the x-coordinate of that point?",18,
sat1590-math-255,sat-1590-elite-ai-bank.json,Math,Algebra,Linear equations in two variables,Medium,sat-1590-elite-blueprint,"SAT Studio 1590 Elite blueprint; aligned to College Board Digital SAT Suite domains, Educator Question Bank skill taxonomy, and high-score prep patterns. No source exercise text copied.",core_pool,skel-e14262f7,2,3,fail,missing_current_content_audit_version,"In a coordinate geometry drill using calibration set O, the line y = 8x + 1 contains a point whose y-coordinate is 153. What is the x-coordinate of that point?",19,
sat1590-math-256,sat-1590-elite-ai-bank.json,Math,Algebra,Linear equations in two variables,Hard,sat-1590-elite-blueprint,"SAT Studio 1590 Elite blueprint; aligned to College Board Digital SAT Suite domains, Educator Question Bank skill taxonomy, and high-score prep patterns. No source exercise text copied.",core_pool,skel-e75f25ad,6,10,fail,missing_current_content_audit_version,"In a coordinate geometry drill using calibration set P, the line y = 9x + 2 contains a point whose y-coordinate is 182. What is the x-coordinate of that point?",20,
sat1590-math-257,sat-1590-elite-ai-bank.json,Math,Algebra,Linear equations in two variables,Hard,sat-1590-elite-blueprint,"SAT Studio 1590 Elite blueprint; aligned to College Board Digital SAT Suite domains, Educator Question Bank skill taxonomy, and high-score prep patterns. No source exercise text copied.",core_pool,skel-e75f25ad,7,10,fail,missing_current_content_audit_version,"In a coordinate geometry drill using calibration set Q, the line y = 2x + 3 contains a point whose y-coordinate is 45. What is the x-coordinate of that point?",21,
sat1590-math-258,sat-1590-elite-ai-bank.json,Math,Algebra,Linear equations in two variables,Hard,sat-1590-elite-blueprint,"SAT Studio 1590 Elite blueprint; aligned to College Board Digital SAT Suite domains, Educator Question Bank skill taxonomy, and high-score prep patterns. No source exercise text copied.",core_pool,skel-e75f25ad,8,10,fail,missing_current_content_audit_version,"In a coordinate geometry drill using calibration set R, the line y = 3x + 4 contains a point whose y-coordinate is 70. What is the x-coordinate of that point?",22,
sat1590-math-259,sat-1590-elite-ai-bank.json,Math,Algebra,Linear equations in two variables,Hard,sat-1590-elite-blueprint,"SAT Studio 1590 Elite blueprint; aligned to College Board Digital SAT Suite domains, Educator Question Bank skill taxonomy, and high-score prep patterns. No source exercise text copied.",core_pool,skel-8b493ebb,8,10,fail,missing_current_content_audit_version,"In a coordinate geometry drill using calibration set S, the line y = 4x - 4 contains a point whose y-coordinate is 88. What is the x-coordinate of that point?",23,
sat1590-math-260,sat-1590-elite-ai-bank.json,Math,Algebra,Linear equations in two variables,Medium,sat-1590-elite-blueprint,"SAT Studio 1590 Elite blueprint; aligned to College Board Digital SAT Suite domains, Educator Question Bank skill taxonomy, and high-score prep patterns. No source exercise text copied.",core_pool,skel-7068b731,2,2,fail,missing_current_content_audit_version,"In a coordinate geometry drill using calibration set T, the line y = 5x - 3 contains a point whose y-coordinate is 117. What is the x-coordinate of that point?",24,
sat1590-math-261,sat-1590-elite-ai-bank.json,Math,Algebra,Linear equations in two variables,Hard,sat-1590-elite-blueprint,"SAT Studio 1590 Elite blueprint; aligned to College Board Digital SAT Suite domains, Educator Question Bank skill taxonomy, and high-score prep patterns. No source exercise text copied.",remedial_pool,skel-8b493ebb,9,10,fail,missing_current_content_audit_version,"In a coordinate geometry drill using calibration set U, the line y = 6x - 2 contains a point whose y-coordinate is 148. What is the x-coordinate of that point?",25,
sat1590-math-262,sat-1590-elite-ai-bank.json,Math,Algebra,Linear equations in two variables,Hard,sat-1590-elite-blueprint,"SAT Studio 1590 Elite blueprint; aligned to College Board Digital SAT Suite domains, Educator Question Bank skill taxonomy, and high-score prep patterns. No source exercise text copied.",remedial_pool,skel-8b493ebb,10,10,fail,missing_current_content_audit_version,"In a coordinate geometry drill using calibration set V, the line y = 7x - 1 contains a point whose y-coordinate is 181. What is the x-coordinate of that point?",26,
sat1590-math-263,sat-1590-elite-ai-bank.json,Math,Algebra,Linear equations in two variables,Hard,sat-1590-elite-blueprint,"SAT Studio 1590 Elite blueprint; aligned to College Board Digital SAT Suite domains, Educator Question Bank skill taxonomy, and high-score prep patterns. No source exercise text copied.",remedial_pool,skel-e75f25ad,9,10,fail,missing_current_content_audit_version,"In a coordinate geometry drill using calibration set W, the line y = 8x + 0 contains a point whose y-coordinate is 216. What is the x-coordinate of that point?",27,
sat1590-math-264,sat-1590-elite-ai-bank.json,Math,Algebra,Linear equations in two variables,Hard,sat-1590-elite-blueprint,"SAT Studio 1590 Elite blueprint; aligned to College Board Digital SAT Suite domains, Educator Question Bank skill taxonomy, and high-score prep patterns. No source exercise text copied.",remedial_pool,skel-e75f25ad,10,10,fail,missing_current_content_audit_version,"In a coordinate geometry drill using calibration set X, the line y = 9x + 1 contains a point whose y-coordinate is 253. What is the x-coordinate of that point?",28,
sat1590-math-265,sat-1590-elite-ai-bank.json,Math,Algebra,Linear equations in two variables,Medium,sat-1590-elite-blueprint,"SAT Studio 1590 Elite blueprint; aligned to College Board Digital SAT Suite domains, Educator Question Bank skill taxonomy, and high-score prep patterns. No source exercise text copied.",core_pool,skel-e14262f7,3,3,fail,missing_current_content_audit_version,"In a coordinate geometry drill using calibration set Y, the line y = 2x + 2 contains a point whose y-coordinate is 60. What is the x-coordinate of that point?",29,
sat1590-math-266,sat-1590-elite-ai-bank.json,Math,Algebra,Systems of two linear equations in two variables,Hard,sat-1590-elite-blueprint,"SAT Studio 1590 Elite blueprint; aligned to College Board Digital SAT Suite domains, Educator Question Bank skill taxonomy, and high-score prep patterns. No source exercise text copied.",core_pool,skel-0cf3622c,1,20,fail,missing_current_content_audit_version,"The system 2x + 3y = 12 and x - y = 1 has solution (x, y). What is the value of x?",3,
sat1590-math-267,sat-1590-elite-ai-bank.json,Math,Algebra,Systems of two linear equations in two variables,Hard,sat-1590-elite-blueprint,"SAT Studio 1590 Elite blueprint; aligned to College Board Digital SAT Suite domains, Educator Question Bank skill taxonomy, and high-score prep patterns. No source exercise text copied.",core_pool,skel-0cf3622c,2,20,fail,missing_current_content_audit_version,"The system 3x + 4y = 24 and x - y = 1 has solution (x, y). What is the value of x?",4,
sat1590-math-268,sat-1590-elite-ai-bank.json,Math,Algebra,Systems of two linear equations in two variables,Hard,sat-1590-elite-blueprint,"SAT Studio 1590 Elite blueprint; aligned to College Board Digital SAT Suite domains, Educator Question Bank skill taxonomy, and high-score prep patterns. No source exercise text copied.",core_pool,skel-0cf3622c,3,20,fail,missing_current_content_audit_version,"The system 4x + 5y = 40 and x - y = 1 has solution (x, y). What is the value of x?",5,
sat1590-math-269,sat-1590-elite-ai-bank.json,Math,Algebra,Systems of two linear equations in two variables,Hard,sat-1590-elite-blueprint,"SAT Studio 1590 Elite blueprint; aligned to College Board Digital SAT Suite domains, Educator Question Bank skill taxonomy, and high-score prep patterns. No source exercise text copied.",core_pool,skel-0cf3622c,4,20,fail,missing_current_content_audit_version,"The system 5x + 6y = 60 and x - y = 1 has solution (x, y). What is the value of x?",6,
sat1590-math-270,sat-1590-elite-ai-bank.json,Math,Algebra,Systems of two linear equations in two variables,Medium,sat-1590-elite-blueprint,"SAT Studio 1590 Elite blueprint; aligned to College Board Digital SAT Suite domains, Educator Question Bank skill taxonomy, and high-score prep patterns. No source exercise text copied.",core_pool,skel-e67881a2,1,5,fail,missing_current_content_audit_version,"The system 6x + 3y = 60 and x - y = 1 has solution (x, y). What is the value of x?",7,
sat1590-math-271,sat-1590-elite-ai-bank.json,Math,Algebra,Systems of two linear equations in two variables,Hard,sat-1590-elite-blueprint,"SAT Studio 1590 Elite blueprint; aligned to College Board Digital SAT Suite domains, Educator Question Bank skill taxonomy, and high-score prep patterns. No source exercise text copied.",core_pool,skel-0cf3622c,5,20,fail,missing_current_content_audit_version,"The system 2x + 4y = 44 and x - y = 1 has solution (x, y). What is the value of x?",8,
sat1590-math-272,sat-1590-elite-ai-bank.json,Math,Algebra,Systems of two linear equations in two variables,Hard,sat-1590-elite-blueprint,"SAT Studio 1590 Elite blueprint; aligned to College Board Digital SAT Suite domains, Educator Question Bank skill taxonomy, and high-score prep patterns. No source exercise text copied.",core_pool,skel-0cf3622c,6,20,fail,missing_current_content_audit_version,"The system 3x + 5y = 67 and x - y = 1 has solution (x, y). What is the value of x?",9,
sat1590-math-273,sat-1590-elite-ai-bank.json,Math,Algebra,Systems of two linear equations in two variables,Hard,sat-1590-elite-blueprint,"SAT Studio 1590 Elite blueprint; aligned to College Board Digital SAT Suite domains, Educator Question Bank skill taxonomy, and high-score prep patterns. No source exercise text copied.",core_pool,skel-0cf3622c,7,20,fail,missing_current_content_audit_version,"The system 4x + 6y = 94 and x - y = 1 has solution (x, y). What is the value of x?",10,
sat1590-math-274,sat-1590-elite-ai-bank.json,Math,Algebra,Systems of two linear equations in two variables,Hard,sat-1590-elite-blueprint,"SAT Studio 1590 Elite blueprint; aligned to College Board Digital SAT Suite domains, Educator Question Bank skill taxonomy, and high-score prep patterns. No source exercise text copied.",core_pool,skel-0cf3622c,8,20,fail,missing_current_content_audit_version,"The system 5x + 3y = 85 and x - y = 1 has solution (x, y). What is the value of x?",11,
sat1590-math-275,sat-1590-elite-ai-bank.json,Math,Algebra,Systems of two linear equations in two variables,Medium,sat-1590-elite-blueprint,"SAT Studio 1590 Elite blueprint; aligned to College Board Digital SAT Suite domains, Educator Question Bank skill taxonomy, and high-score prep patterns. No source exercise text copied.",core_pool,skel-e67881a2,2,5,fail,missing_current_content_audit_version,"The system 6x + 4y = 116 and x - y = 1 has solution (x, y). What is the value of x?",12,
sat1590-math-276,sat-1590-elite-ai-bank.json,Math,Algebra,Systems of two linear equations in two variables,Hard,sat-1590-elite-blueprint,"SAT Studio 1590 Elite blueprint; aligned to College Board Digital SAT Suite domains, Educator Question Bank skill taxonomy, and high-score prep patterns. No source exercise text copied.",remedial_pool,skel-0cf3622c,9,20,fail,missing_current_content_audit_version,"The system 2x + 5y = 86 and x - y = 1 has solution (x, y). What is the value of x?",13,
