id,sourceFile,sourceIndex,sourceType,section,domain,skill,difficulty,questionType,practicePool,priority,reason,severity,issues,warnings,depthFlags,explanationWords,correctExplanationWords,distractorExplanationCount,topicKey
antigravity-9ea8c25d,antigravity-bank.json,1168,antigravity,Math,Algebra,Linear equations in one variable,Easy,student_produced_response,core_pool,P2,antigravity_threshold_only_has_specific_traps_or_short_rationale,depth_gap,,,thin_math_explanation:19_words,49,19,2,messages
antigravity-9f599b8b,antigravity-bank.json,1077,antigravity,Math,Algebra,Linear inequalities in one or two variables,Easy,student_produced_response,core_pool,P2,antigravity_threshold_only_has_specific_traps_or_short_rationale,depth_gap,,,thin_math_explanation:19_words,49,19,2,satisfies
antigravity-9feba318,antigravity-bank.json,1440,antigravity,Math,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,Easy,student_produced_response,core_pool,P2,antigravity_threshold_only_has_specific_traps_or_short_rationale,depth_gap,,,thin_math_explanation:19_words,49,19,2,positive
antigravity-a0145218,antigravity-bank.json,2923,antigravity,Math,Algebra,Linear functions,Easy,student_produced_response,core_pool,P2,antigravity_threshold_only_has_specific_traps_or_short_rationale,depth_gap,,,thin_math_explanation:19_words,49,19,2,
antigravity-a06f5e52,antigravity-bank.json,2930,antigravity,Math,Algebra,Linear equations in two variables,Easy,student_produced_response,core_pool,P2,antigravity_threshold_only_has_specific_traps_or_short_rationale,depth_gap,,,thin_math_explanation:19_words,49,19,2,
antigravity-a0a59290,antigravity-bank.json,2550,antigravity,Math,Algebra,Linear equations in one variable,Easy,student_produced_response,core_pool,P2,antigravity_threshold_only_has_specific_traps_or_short_rationale,depth_gap,,,thin_math_explanation:19_words,49,19,2,
antigravity-a0acd7df,antigravity-bank.json,2368,antigravity,Math,Advanced Math,Equivalent expressions,Easy,student_produced_response,core_pool,P2,antigravity_threshold_only_has_specific_traps_or_short_rationale,depth_gap,,,thin_math_explanation:19_words,49,19,2,
antigravity-a142dfb7,antigravity-bank.json,1988,antigravity,Math,Advanced Math,Equivalent expressions,Easy,student_produced_response,core_pool,P2,antigravity_threshold_only_has_specific_traps_or_short_rationale,depth_gap,,,thin_math_explanation:19_words,49,19,2,evaluate
antigravity-a1ae60fe,antigravity-bank.json,2970,antigravity,Math,Geometry and Trigonometry,Area and volume,Easy,student_produced_response,core_pool,P2,antigravity_threshold_only_has_specific_traps_or_short_rationale,depth_gap,,,thin_math_explanation:19_words,49,19,2,rectangle
antigravity-a2ecda98,antigravity-bank.json,2652,antigravity,Math,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,Easy,student_produced_response,core_pool,P2,antigravity_threshold_only_has_specific_traps_or_short_rationale,depth_gap,,,thin_math_explanation:19_words,49,19,2,positive
antigravity-a34dbfe0,antigravity-bank.json,1872,antigravity,Math,Problem-Solving and Data Analysis,One-variable data: distributions and measures of center and spread,Easy,student_produced_response,core_pool,P2,antigravity_threshold_only_has_specific_traps_or_short_rationale,depth_gap,,,thin_math_explanation:19_words,49,19,2,
antigravity-a37d7a95,antigravity-bank.json,2936,antigravity,Math,Algebra,Linear inequalities in one or two variables,Easy,student_produced_response,core_pool,P2,antigravity_threshold_only_has_specific_traps_or_short_rationale,depth_gap,,,thin_math_explanation:19_words,49,19,2,largest
antigravity-a4648457,antigravity-bank.json,783,antigravity,Math,Geometry and Trigonometry,Area and volume,Easy,student_produced_response,core_pool,P2,antigravity_threshold_only_has_specific_traps_or_short_rationale,depth_gap,,,thin_math_explanation:19_words,49,19,2,height
antigravity-a517b0e5,antigravity-bank.json,2708,antigravity,Math,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,Easy,student_produced_response,core_pool,P2,antigravity_threshold_only_has_specific_traps_or_short_rationale,depth_gap,,,thin_math_explanation:19_words,49,19,2,
antigravity-a6685f16,antigravity-bank.json,2105,antigravity,Math,Geometry and Trigonometry,"Lines, angles, and triangles",Easy,student_produced_response,core_pool,P2,antigravity_threshold_only_has_specific_traps_or_short_rationale,depth_gap,,,thin_math_explanation:19_words,49,19,2,vertices
antigravity-a79c3130,antigravity-bank.json,2104,antigravity,Math,Geometry and Trigonometry,"Lines, angles, and triangles",Easy,student_produced_response,core_pool,P2,antigravity_threshold_only_has_specific_traps_or_short_rationale,depth_gap,,,thin_math_explanation:19_words,49,19,2,transversal
antigravity-a7f8a481,antigravity-bank.json,1951,antigravity,Math,Algebra,Linear equations in two variables,Easy,student_produced_response,core_pool,P2,antigravity_threshold_only_has_specific_traps_or_short_rationale,depth_gap,,,thin_math_explanation:19_words,49,19,2,midpoint
antigravity-a9bded2f,antigravity-bank.json,2173,antigravity,Math,Algebra,Linear inequalities in one or two variables,Easy,student_produced_response,core_pool,P2,antigravity_threshold_only_has_specific_traps_or_short_rationale,depth_gap,,,thin_math_explanation:19_words,49,19,2,largest
antigravity-aaeeacac,antigravity-bank.json,2528,antigravity,Math,Problem-Solving and Data Analysis,"Ratios, rates, proportional relationships, and units",Easy,student_produced_response,core_pool,P2,antigravity_threshold_only_has_specific_traps_or_short_rationale,depth_gap,,,thin_math_explanation:19_words,49,19,2,distance
antigravity-ab6cde7c,antigravity-bank.json,2102,antigravity,Math,Geometry and Trigonometry,Right triangles and trigonometry,Easy,student_produced_response,core_pool,P2,antigravity_threshold_only_has_specific_traps_or_short_rationale,depth_gap,,,thin_math_explanation:19_words,49,19,2,hypotenuse
antigravity-ad1a8da4,antigravity-bank.json,2609,antigravity,Math,Problem-Solving and Data Analysis,One-variable data: distributions and measures of center and spread,Easy,student_produced_response,core_pool,P2,antigravity_threshold_only_has_specific_traps_or_short_rationale,depth_gap,,,thin_math_explanation:19_words,49,19,2,
antigravity-ad998788,antigravity-bank.json,2782,antigravity,Math,Algebra,Linear functions,Easy,student_produced_response,core_pool,P2,antigravity_threshold_only_has_specific_traps_or_short_rationale,depth_gap,,,thin_math_explanation:19_words,49,19,2,
antigravity-ae3971b4,antigravity-bank.json,1805,antigravity,Math,Geometry and Trigonometry,Circles,Easy,student_produced_response,core_pool,P2,antigravity_threshold_only_has_specific_traps_or_short_rationale,depth_gap,,,thin_math_explanation:19_words,49,19,2,circumference
antigravity-aed71e80,antigravity-bank.json,2399,antigravity,Math,Geometry and Trigonometry,Area and volume,Easy,student_produced_response,core_pool,P2,antigravity_threshold_only_has_specific_traps_or_short_rationale,depth_gap,,,thin_math_explanation:19_words,49,19,2,trapezoid
antigravity-afb42725,antigravity-bank.json,2954,antigravity,Math,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,Easy,student_produced_response,core_pool,P2,antigravity_threshold_only_has_specific_traps_or_short_rationale,depth_gap,,,thin_math_explanation:19_words,49,19,2,
antigravity-afffe099,antigravity-bank.json,2797,antigravity,Math,Advanced Math,Nonlinear functions,Easy,student_produced_response,core_pool,P2,antigravity_threshold_only_has_specific_traps_or_short_rationale,depth_gap,,,thin_math_explanation:19_words,49,19,2,nearest
antigravity-b0188ccd,antigravity-bank.json,1130,antigravity,Math,Advanced Math,Equivalent expressions,Easy,student_produced_response,core_pool,P2,antigravity_threshold_only_has_specific_traps_or_short_rationale,depth_gap,,,thin_math_explanation:19_words,49,19,2,simplify
antigravity-b065bf50,antigravity-bank.json,2687,antigravity,Math,Problem-Solving and Data Analysis,Two-variable data: models and scatterplots,Easy,student_produced_response,core_pool,P2,antigravity_threshold_only_has_specific_traps_or_short_rationale,depth_gap,,,thin_math_explanation:19_words,49,19,2,
antigravity-b07ce2b4,antigravity-bank.json,2956,antigravity,Math,Advanced Math,Equivalent expressions,Easy,student_produced_response,core_pool,P2,antigravity_threshold_only_has_specific_traps_or_short_rationale,depth_gap,,,thin_math_explanation:19_words,49,19,2,
antigravity-b0fa7e14,antigravity-bank.json,1246,antigravity,Math,Algebra,Linear inequalities in one or two variables,Easy,student_produced_response,core_pool,P2,antigravity_threshold_only_has_specific_traps_or_short_rationale,depth_gap,,,thin_math_explanation:19_words,49,19,2,satisfies
antigravity-b18a6f0c,antigravity-bank.json,1200,antigravity,Math,Algebra,Linear equations in two variables,Easy,student_produced_response,core_pool,P2,antigravity_threshold_only_has_specific_traps_or_short_rationale,depth_gap,,,thin_math_explanation:19_words,49,19,2,intercept
antigravity-b2abcb09,antigravity-bank.json,2215,antigravity,Math,Geometry and Trigonometry,Area and volume,Easy,student_produced_response,core_pool,P2,antigravity_threshold_only_has_specific_traps_or_short_rationale,depth_gap,,,thin_math_explanation:19_words,49,19,2,cylinder
antigravity-b2c15641,antigravity-bank.json,1650,antigravity,Math,Problem-Solving and Data Analysis,Two-variable data: models and scatterplots,Easy,student_produced_response,core_pool,P2,antigravity_threshold_only_has_specific_traps_or_short_rationale,depth_gap,,,thin_math_explanation:19_words,49,19,2,frequencies
antigravity-b31baaf6,antigravity-bank.json,2920,antigravity,Math,Algebra,Linear functions,Easy,student_produced_response,core_pool,P2,antigravity_threshold_only_has_specific_traps_or_short_rationale,depth_gap,,,thin_math_explanation:19_words,49,19,2,
antigravity-b35a898b,antigravity-bank.json,1684,antigravity,Math,Algebra,Linear equations in one variable,Easy,student_produced_response,core_pool,P2,antigravity_threshold_only_has_specific_traps_or_short_rationale,depth_gap,,,thin_math_explanation:19_words,49,19,2,
antigravity-b4080e70,antigravity-bank.json,1435,antigravity,Math,Geometry and Trigonometry,"Lines, angles, and triangles",Easy,student_produced_response,core_pool,P2,antigravity_threshold_only_has_specific_traps_or_short_rationale,depth_gap,,,thin_math_explanation:19_words,49,19,2,degrees
antigravity-b416967c,antigravity-bank.json,1211,antigravity,Math,Problem-Solving and Data Analysis,One-variable data: distributions and measures of center and spread,Easy,student_produced_response,core_pool,P2,antigravity_threshold_only_has_specific_traps_or_short_rationale,depth_gap,,,thin_math_explanation:19_words,49,19,2,increased
antigravity-b457707a,antigravity-bank.json,2365,antigravity,Math,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,Easy,student_produced_response,core_pool,P2,antigravity_threshold_only_has_specific_traps_or_short_rationale,depth_gap,,,thin_math_explanation:19_words,49,19,2,positive
antigravity-b457c0a2,antigravity-bank.json,1316,antigravity,Math,Geometry and Trigonometry,"Lines, angles, and triangles",Easy,student_produced_response,core_pool,P2,antigravity_threshold_only_has_specific_traps_or_short_rationale,depth_gap,,,thin_math_explanation:19_words,49,19,2,measure
antigravity-b4694640,antigravity-bank.json,2832,antigravity,Math,Algebra,Linear equations in one variable,Easy,student_produced_response,core_pool,P2,antigravity_threshold_only_has_specific_traps_or_short_rationale,depth_gap,,,thin_math_explanation:19_words,49,19,2,two-thirds
antigravity-b484c5bb,antigravity-bank.json,2710,antigravity,Math,Advanced Math,Nonlinear equations in one variable and systems of equations in two variables,Easy,student_produced_response,core_pool,P2,antigravity_threshold_only_has_specific_traps_or_short_rationale,depth_gap,,,thin_math_explanation:19_words,49,19,2,
antigravity-b5b3309c,antigravity-bank.json,2892,antigravity,Math,Problem-Solving and Data Analysis,Two-variable data: models and scatterplots,Easy,student_produced_response,core_pool,P2,antigravity_threshold_only_has_specific_traps_or_short_rationale,depth_gap,,,thin_math_explanation:19_words,49,19,2,back-to-back
antigravity-b5fc507d,antigravity-bank.json,2611,antigravity,Math,Geometry and Trigonometry,Area and volume,Easy,student_produced_response,core_pool,P2,antigravity_threshold_only_has_specific_traps_or_short_rationale,depth_gap,,,thin_math_explanation:19_words,49,19,2,circular
antigravity-b619db9a,antigravity-bank.json,2567,antigravity,Math,Geometry and Trigonometry,"Lines, angles, and triangles",Easy,student_produced_response,core_pool,P2,antigravity_threshold_only_has_specific_traps_or_short_rationale,depth_gap,,,thin_math_explanation:19_words,49,19,2,vertical
antigravity-b6735396,antigravity-bank.json,2555,antigravity,Math,Algebra,Linear equations in two variables,Easy,student_produced_response,core_pool,P2,antigravity_threshold_only_has_specific_traps_or_short_rationale,depth_gap,,,thin_math_explanation:19_words,49,19,2,
antigravity-b6eea15a,antigravity-bank.json,1096,antigravity,Math,Algebra,Linear functions,Easy,student_produced_response,core_pool,P2,antigravity_threshold_only_has_specific_traps_or_short_rationale,depth_gap,,,thin_math_explanation:19_words,49,19,2,parallel
antigravity-b75a9d8b,antigravity-bank.json,2983,antigravity,Math,Problem-Solving and Data Analysis,Percentages,Easy,student_produced_response,core_pool,P2,antigravity_threshold_only_has_specific_traps_or_short_rationale,depth_gap,,,thin_math_explanation:19_words,49,19,2,
antigravity-b76d0811,antigravity-bank.json,1910,antigravity,Math,Advanced Math,Nonlinear functions,Easy,student_produced_response,core_pool,P2,antigravity_threshold_only_has_specific_traps_or_short_rationale,depth_gap,,,thin_math_explanation:19_words,49,19,2,
antigravity-b7706fb9,antigravity-bank.json,2967,antigravity,Math,Problem-Solving and Data Analysis,One-variable data: distributions and measures of center and spread,Easy,student_produced_response,core_pool,P2,antigravity_threshold_only_has_specific_traps_or_short_rationale,depth_gap,,,thin_math_explanation:19_words,49,19,2,
antigravity-b7dc2109,antigravity-bank.json,2306,antigravity,Math,Geometry and Trigonometry,"Lines, angles, and triangles",Easy,student_produced_response,core_pool,P2,antigravity_threshold_only_has_specific_traps_or_short_rationale,depth_gap,,,thin_math_explanation:19_words,49,19,2,transversal
antigravity-b82e1f27,antigravity-bank.json,2169,antigravity,Math,Problem-Solving and Data Analysis,Two-variable data: models and scatterplots,Easy,student_produced_response,core_pool,P2,antigravity_threshold_only_has_specific_traps_or_short_rationale,depth_gap,,,thin_math_explanation:19_words,49,19,2,product
