sourceIndex,id,status,currentDomain,currentSkill,inferredDomain,inferredSkill,difficulty,correctAnswer,correctText,oldCorrectWords,oldCorrectMeetsMinimum,flagCount,flags
740,a2382a1f,needs_metadata_or_quality_review,Information and Ideas,Central Ideas and Details,Craft and Structure,Words in Context,Easy,C,emphasize the narrator’s lack of direction and purpose.,42,True,2,domain_mismatch:Information and Ideas->Craft and Structure;skill_mismatch:Central Ideas and Details->Words in Context
618,a65f2b47,safe_to_upgrade,Information and Ideas,Central Ideas and Details,Information and Ideas,Central Ideas and Details,Easy,A,created new opportunities for people to share information and connect with others.,42,True,0,
781,b7a981b2,safe_to_upgrade,Craft and Structure,Words in Context,Craft and Structure,Words in Context,Easy,D,suggest that the speaker is reflecting on the passage.,42,True,0,
892,random_id_b8,safe_to_upgrade,Standard English Conventions,Boundaries,Standard English Conventions,Boundaries,Easy,C,The dog barked; then it wagged its tail.,42,True,0,
81,random_id_c8,safe_to_upgrade,Standard English Conventions,Boundaries,Standard English Conventions,Boundaries,Easy,D,"But with the advent of movable type, books could be produced quickly and cheaply making knowledge more widely available.",42,True,0,
497,random_id_c8,safe_to_upgrade,Information and Ideas,Central Ideas and Details,Information and Ideas,Central Ideas and Details,Easy,B,emphasize the shocking nature of the lottery.,42,True,0,
1136,random_id_e8,safe_to_upgrade,Standard English Conventions,Boundaries,Standard English Conventions,Boundaries,Easy,B,"Although she had been practicing for weeks, the dancer's first performance was awkward and unpolished.",42,True,0,
595,random_id_english_1,needs_metadata_or_quality_review,Standard English Conventions,"Form, Structure, and Sense",Standard English Conventions,Boundaries,Easy,B,involving,42,True,1,"skill_mismatch:Form, Structure, and Sense->Boundaries"
902,26b7d87a,safe_to_upgrade,Craft and Structure,Text Structure and Purpose,Craft and Structure,Text Structure and Purpose,Easy,D,contrast the state of the Americas before and after human arrival.,43,True,0,
282,59335489,needs_metadata_or_quality_review,Expression of Ideas,Transitions,Information and Ideas,Central Ideas and Details,Easy,D,motivate the public to support a shared vision.,43,True,2,domain_mismatch:Expression of Ideas->Information and Ideas;skill_mismatch:Transitions->Central Ideas and Details
770,6518f995,safe_to_upgrade,Standard English Conventions,Boundaries,Standard English Conventions,Boundaries,Easy,B,"contributions of others, such as the cinematographer, who determines the look of the film, and the editor, who shapes the narrative struc...",43,True,0,
1110,94c8e716,needs_metadata_or_quality_review,Information and Ideas,Central Ideas and Details,Craft and Structure,Text Structure and Purpose,Easy,B,It provides a contrast between Susie’s current state and her former life.,43,True,2,domain_mismatch:Information and Ideas->Craft and Structure;skill_mismatch:Central Ideas and Details->Text Structure and Purpose
652,a1246d53,needs_metadata_or_quality_review,Expression of Ideas,Rhetorical Synthesis,Information and Ideas,Central Ideas and Details,Easy,A,provide a framework for understanding the human experience.,43,True,2,domain_mismatch:Expression of Ideas->Information and Ideas;skill_mismatch:Rhetorical Synthesis->Central Ideas and Details
475,random_id_2,safe_to_upgrade,Information and Ideas,Central Ideas and Details,Information and Ideas,Central Ideas and Details,Easy,A,The use of music in the 1920s and 1930s reflected the changing values of society.,43,True,0,
191,random_id_c9,safe_to_upgrade,Craft and Structure,Text Structure and Purpose,Craft and Structure,Text Structure and Purpose,Easy,B,"introduce the problem, discuss its causes, and offer a solution.",43,True,0,
683,random_id_e3,safe_to_upgrade,Standard English Conventions,Boundaries,Standard English Conventions,Boundaries,Easy,A,"The American Revolution was a complex period in which many changes occurred—for example, the formation of a new government and the adopti...",43,True,0,
300,random_id_e5,needs_metadata_or_quality_review,Standard English Conventions,Boundaries,Information and Ideas,Central Ideas and Details,Easy,C,persuade the reader to play the speaker’s favorite game.,44,True,2,domain_mismatch:Standard English Conventions->Information and Ideas;skill_mismatch:Boundaries->Central Ideas and Details
97,01f48d2f,safe_to_upgrade,Standard English Conventions,Boundaries,Standard English Conventions,Boundaries,Easy,A,"opposing perspectives have shaped the way art is discussed and interpreted ever since, and",45,True,0,
7,5c7213da,needs_metadata_or_quality_review,Standard English Conventions,Boundaries,Craft and Structure,Text Structure and Purpose,Easy,B,"The astronaut said, ""It's impossible to describe.""",45,True,2,domain_mismatch:Standard English Conventions->Craft and Structure;skill_mismatch:Boundaries->Text Structure and Purpose
906,random_id_d3,safe_to_upgrade,Standard English Conventions,Boundaries,Standard English Conventions,Boundaries,Easy,B,"The school board meeting was a long one, lasting well past midnight, however, the teachers were energized by the conversation.",45,True,0,
1403,3e49c84b,safe_to_upgrade,Standard English Conventions,Boundaries,Standard English Conventions,Boundaries,Easy,A,"The train, which is late, arrived at the station.",46,True,0,
1055,83c8a64f,safe_to_upgrade,Standard English Conventions,Boundaries,Standard English Conventions,Boundaries,Easy,A,"I was nervous as I waited for my turn, but I knew I could do it. Taking a deep breath, I went into the audition room. When I finished, th...",46,True,0,
1270,8519485a,safe_to_upgrade,Standard English Conventions,Boundaries,Standard English Conventions,Boundaries,Easy,A,asking,46,True,0,
1083,random_id_11,needs_metadata_or_quality_review,Standard English Conventions,Boundaries,Expression of Ideas,Transitions,Easy,D,join two independent clauses that are closely related.,46,True,2,domain_mismatch:Standard English Conventions->Expression of Ideas;skill_mismatch:Boundaries->Transitions
696,42d96f7e,safe_to_upgrade,Standard English Conventions,Boundaries,Standard English Conventions,Boundaries,Easy,C,indicate the end of a dependent clause.,47,True,0,
587,666672cc,safe_to_upgrade,Standard English Conventions,Boundaries,Standard English Conventions,Boundaries,Easy,B,"The early oceans contained a mixture of dissolved gases, including methane, ammonia, and hydrogen sulfide.",47,True,0,
515,a4563784,safe_to_upgrade,Standard English Conventions,Boundaries,Standard English Conventions,Boundaries,Easy,C,"I need to buy a new pair of shoes, but I can’t afford them because I already spent too much money on video games and I don’t have a job yet.",48,True,0,
445,random_id_c1,needs_metadata_or_quality_review,Standard English Conventions,Boundaries,Craft and Structure,Words in Context,Easy,A,separate the two independent clauses.,48,True,2,domain_mismatch:Standard English Conventions->Craft and Structure;skill_mismatch:Boundaries->Words in Context
350,648531f8,safe_to_upgrade,Information and Ideas,Central Ideas and Details,Information and Ideas,Central Ideas and Details,Easy,A,the books didn’t accurately portray the experiences he had during the war.,49,True,0,
1070,random_id_c2,safe_to_upgrade,Standard English Conventions,Boundaries,Standard English Conventions,Boundaries,Easy,A,The study’s authors suggest that exercise may help to reduce stress hormones in the body.,49,True,0,
10,209da12b,safe_to_upgrade,Craft and Structure,Cross-Text Connections,Craft and Structure,Cross-Text Connections,Easy,B,understand how the speaker is feeling.,50,True,0,
1145,a4759a25,needs_metadata_or_quality_review,Standard English Conventions,Boundaries,Craft and Structure,Words in Context,Easy,C,"The word ""serendipity"" is often used to describe a lucky or fortunate event, but it is no longer limited to monumental events like invent...",50,True,2,domain_mismatch:Standard English Conventions->Craft and Structure;skill_mismatch:Boundaries->Words in Context
936,a9d2a133,safe_to_upgrade,Craft and Structure,Text Structure and Purpose,Craft and Structure,Text Structure and Purpose,Easy,B,explain the narrator’s confusion about the boat’s movement.,50,True,0,
582,e364a82e,needs_metadata_or_quality_review,Standard English Conventions,"Form, Structure, and Sense",Standard English Conventions,Boundaries,Easy,D,He is known for his imaginative worlds and his complex characters.,50,True,1,"skill_mismatch:Form, Structure, and Sense->Boundaries"
575,random_id_a1,safe_to_upgrade,Standard English Conventions,Boundaries,Standard English Conventions,Boundaries,Easy,A,A,50,True,0,
1064,random_id_a12,needs_metadata_or_quality_review,Standard English Conventions,Boundaries,Information and Ideas,Inferences,Easy,A,"A recent study found that people who spend time in nature report feeling happier and more relaxed, but the study’s results were based on...",50,True,2,domain_mismatch:Standard English Conventions->Information and Ideas;skill_mismatch:Boundaries->Inferences
949,random_id_b5,safe_to_upgrade,Expression of Ideas,Rhetorical Synthesis,Expression of Ideas,Rhetorical Synthesis,Easy,A,create a sense of place.,50,True,0,
784,3c77395d,safe_to_upgrade,Standard English Conventions,Boundaries,Standard English Conventions,Boundaries,Easy,D,"Each sculpture was made with a unique combination of materials, and the artist wanted to convey a sense of unity and harmony in each piece.",51,True,0,
1286,f81a356f,safe_to_upgrade,Standard English Conventions,Boundaries,Standard English Conventions,Boundaries,Easy,B,"A recent study in the journal *Nature* found that a particular type of bacteria, which thrives in hot springs, can produce an enzyme that...",51,True,0,
13,random_id_a2,safe_to_upgrade,Standard English Conventions,Boundaries,Standard English Conventions,Boundaries,Easy,B,"However, the Department of State has recently warned that passport processing times may be much longer than usual.",51,True,0,
339,random_id_a5,safe_to_upgrade,Standard English Conventions,Boundaries,Standard English Conventions,Boundaries,Easy,C,"It is a powerful and moving story about Angelou’s childhood and adolescence, and it explores themes of racism, sexism, and violence.",51,True,0,
684,random_id_a5,needs_metadata_or_quality_review,Standard English Conventions,Boundaries,Information and Ideas,Central Ideas and Details,Easy,B,"The artist’s work was highly influential among other artists, and it had a significant impact on the art world.",51,True,2,domain_mismatch:Standard English Conventions->Information and Ideas;skill_mismatch:Boundaries->Central Ideas and Details
227,random_id_e6,safe_to_upgrade,Standard English Conventions,Boundaries,Standard English Conventions,Boundaries,Easy,A,"The artist, whose work is characterized by its vibrant colors and bold brushstrokes, is known for her landscapes.",51,True,0,
1210,random_id_e8,safe_to_upgrade,Standard English Conventions,Boundaries,Standard English Conventions,Boundaries,Easy,C,"The poet was widely admired for her ability to capture the nuances of human emotion, using a unique style of imagery that was both compel...",51,True,0,
980,random_id_english,safe_to_upgrade,Information and Ideas,Central Ideas and Details,Information and Ideas,Central Ideas and Details,Easy,B,overwhelmed by the chaos and noise of the city.,51,True,0,
581,682c1854,safe_to_upgrade,Standard English Conventions,Boundaries,Standard English Conventions,Boundaries,Easy,D,I used the magnifying glass to focus the sunlight onto a piece of paper.,52,True,0,
1115,random_id_c5,safe_to_upgrade,Craft and Structure,Text Structure and Purpose,Craft and Structure,Text Structure and Purpose,Easy,B,To emphasize the contrast between the species' prevalence and vulnerability.,52,True,0,
135,random_id_e2,safe_to_upgrade,Standard English Conventions,Boundaries,Standard English Conventions,Boundaries,Easy,A,"The artist, whose work is known for its vibrant colors, is known for her use of unconventional materials and bold, gestural brushstrokes.",53,True,0,
